id,parent,child
17818,Americans,/wiki/Trudy_and_Tessie_Tempest_(Earth-616)
17819,Twins,/wiki/Trudy_and_Tessie_Tempest_(Earth-616)
17820,Stan Lee/Creator,/wiki/Tyr_of_the_Blinding_Blade_(Earth-616)
17821,Jack Kirby/Creator,/wiki/Tyr_of_the_Blinding_Blade_(Earth-616)
17822,Terrigenesis,/wiki/Ultarnt_(Earth-616)
17823,Mutates,/wiki/Ultarnt_(Earth-616)
17824,Inhumans (Inhomo supremis),/wiki/Ultarnt_(Earth-616)
17825,Terrigenesis,/wiki/Veritus_(Earth-616)
17826,Mutates,/wiki/Veritus_(Earth-616)
17827,Inhumans (Inhomo supremis),/wiki/Veritus_(Earth-616)
17828,Mutants (Homo superior),/wiki/Vincent_Farnsworth_(Earth-616)
17829,Stan Lee/Creator,/wiki/Vincent_Farnsworth_(Earth-616)
17830,Intangibility,/wiki/Vincent_Farnsworth_(Earth-616)
17831,Mutants (Homo superior),/wiki/Vladimir_Zaitsev_(Earth-616)
17832,Chris Claremont/Creator,/wiki/Vladimir_Zaitsev_(Earth-616)
17833,Stan Lee/Creator,/wiki/Volsak_(Earth-616)
17834,Jack Kirby/Creator,/wiki/Volsak_(Earth-616)
17835,Stan Lee/Creator,/wiki/Von_Kimmer_(Earth-616)
17836,Jack Kirby/Creator,/wiki/Von_Kimmer_(Earth-616)
17837,Stan Lee/Creator,/wiki/Vulture_(Outlaw)_(Earth-616)
17838,Americans,/wiki/Vulture_(Outlaw)_(Earth-616)
17839,Equestrianism,/wiki/Vulture_(Outlaw)_(Earth-616)
17840,Mutates,/wiki/Wally_Danger_(Earth-616)
17841,Americans,/wiki/Wally_Danger_(Earth-616)
17842,Twins,/wiki/Wally_Danger_(Earth-616)
17843,Stan Lee/Creator,/wiki/Walter_Carter_(Earth-616)
17844,Jack Kirby/Creator,/wiki/Walter_Carter_(Earth-616)
17845,Americans,/wiki/Walter_Carter_(Earth-616)
17846,Stan Lee/Creator,/wiki/Weasel_Wills_(Earth-616)
17847,Americans,/wiki/Weasel_Wills_(Earth-616)
17848,Armor Users,/wiki/Weasel_Wills_(Earth-616)
17849,Terrigenesis,/wiki/Webelos_(Earth-616)
17850,Mutates,/wiki/Webelos_(Earth-616)
17851,Inhumans (Inhomo supremis),/wiki/Webelos_(Earth-616)
17852,Terrigenesis,/wiki/Weebwow_(Earth-616)
17853,Mutates,/wiki/Weebwow_(Earth-616)
17854,Inhumans (Inhomo supremis),/wiki/Weebwow_(Earth-616)
17855,Stan Lee/Creator,/wiki/Weed_(Monster)_(Earth-616)
17856,Jack Kirby/Creator,/wiki/Weed_(Monster)_(Earth-616)
17857,Mind Control,/wiki/Weed_(Monster)_(Earth-616)
17858,Stan Lee/Creator,/wiki/Werner_von_Krimm_(Earth-616)
17859,Jack Kirby/Creator,/wiki/Werner_von_Krimm_(Earth-616)
17860,Mutates,/wiki/Wesley_Cassady_(Earth-616)
17861,Americans,/wiki/Wesley_Cassady_(Earth-616)
17862,Leaping,/wiki/Wesley_Cassady_(Earth-616)
17863,Mutates,/wiki/Weston_Minkovitch_(Earth-616)
17864,Americans,/wiki/Weston_Minkovitch_(Earth-616)
17865,Shapeshifters,/wiki/Weston_Minkovitch_(Earth-616)
17866,Mutants (Homo superior),/wiki/White_Ninja_(Earth-616)
17867,Stan Lee/Creator,/wiki/White_Ninja_(Earth-616)
17868,Stan Lee/Creator,/wiki/White-Face_(Earth-616)
17869,Americans,/wiki/White-Face_(Earth-616)
17870,Equestrianism,/wiki/White-Face_(Earth-616)
17871,Stan Lee/Creator,/wiki/Wilbur_Poole_(Earth-616)
17872,Jack Kirby/Creator,/wiki/Wilbur_Poole_(Earth-616)
17873,Americans,/wiki/Wilbur_Poole_(Earth-616)
17874,Mutants (Homo superior),/wiki/William_(Mutant)_(Earth-616)
17875,Americans,/wiki/William_(Mutant)_(Earth-616)
17876,Optic Blasts,/wiki/William_(Mutant)_(Earth-616)
17877,Super-Soldiers,/wiki/William_Blake_(Glow-Worm)_(Earth-616)
17878,Mutates,/wiki/William_Blake_(Glow-Worm)_(Earth-616)
17879,Americans,/wiki/William_Blake_(Glow-Worm)_(Earth-616)
17880,Gamma Ray Exposure,/wiki/William_Rigby_(Earth-616)
17881,Mutates,/wiki/William_Rigby_(Earth-616)
17882,Americans,/wiki/William_Rigby_(Earth-616)
17883,Mutants (Homo superior),/wiki/Wolfgang_Heinrich_(Earth-616)
17884,Shapeshifters,/wiki/Wolfgang_Heinrich_(Earth-616)
17885,Americans,/wiki/Wonder_Wasp_(Earth-616)
17886,Size Alteration,/wiki/Wonder_Wasp_(Earth-616)
17887,Flight,/wiki/Wonder_Wasp_(Earth-616)
17888,Americans,/wiki/Wyoming_Bates_(Earth-616)
17889,Stan Lee/Creator,/wiki/Wyoming_Bates_(Earth-616)
17890,Jack Kirby/Creator,/wiki/Wyoming_Bates_(Earth-616)
17891,Mutants (Homo superior),/wiki/Zeeshan_(Earth-616)
17892,Homosexual Characters,/wiki/Zeeshan_(Earth-616)
17893,Magicians,/wiki/Feron_(Necrom%27s_Student)_(Earth-148)
17894,Phoenix Force,/wiki/Feron_(Necrom%27s_Student)_(Earth-148)
17895,Characters Displaced to Earth-616,/wiki/Feron_(Necrom%27s_Student)_(Earth-148)
17896,Americans,/wiki/Ace_Turmbull_(Earth-616)
17897,Equestrianism,/wiki/Ace_Turmbull_(Earth-616)
17898,Americans,/wiki/Adele_Hawthorne_(Earth-616)
17899,Mercenaries,/wiki/Adele_Hawthorne_(Earth-616)
17900,Americans,/wiki/Alicia_Wells_(Earth-616)
17901,Mercenaries,/wiki/Alicia_Wells_(Earth-616)
17902,Americans,/wiki/Andrew_Breen_(Earth-616)
17903,Symbiotes-possessed,/wiki/Andrew_Breen_(Earth-616)
17904,Chris Claremont/Creator,/wiki/Ashake_(Mero%C3%AB)_(Earth-616)
17905,Equestrianism,/wiki/Ashake_(Mero%C3%AB)_(Earth-616)
17906,Americans,/wiki/Asher_Pomeroy_(Earth-616)
17907,Equestrianism,/wiki/Asher_Pomeroy_(Earth-616)
17908,Hydra (Earth-616)/Members,/wiki/Assassin_(Hydra)_(Earth-616)
17909,Mercenaries,/wiki/Assassin_(Hydra)_(Earth-616)
17910,Americans,/wiki/Axis_(Earth-616)
17911,Mercenaries,/wiki/Axis_(Earth-616)
17912,Americans,/wiki/Baron_(Milehigh_Keep)_(Earth-616)
17913,Equestrianism,/wiki/Baron_(Milehigh_Keep)_(Earth-616)
17914,Americans,/wiki/Belle_Raven_(Earth-616)
17915,Equestrianism,/wiki/Belle_Raven_(Earth-616)
17916,Americans,/wiki/Bends_(Earth-616)
17917,Equestrianism,/wiki/Bends_(Earth-616)
17918,Mercenaries,/wiki/Black_Metal_(Earth-616)
17919,Armor Users,/wiki/Black_Metal_(Earth-616)
17920,Americans,/wiki/Brad_Beecham_(Earth-616)
17921,Empire State University Student,/wiki/Brad_Beecham_(Earth-616)
17922,Americans,/wiki/Brad_Davis_(Earth-616)
17923,Empire State University Student,/wiki/Brad_Davis_(Earth-616)
17924,Americans,/wiki/Brag_Beaver_(Earth-616)
17925,Equestrianism,/wiki/Brag_Beaver_(Earth-616)
17926,Americans,/wiki/Butcher_T._Washington_(Earth-616)
17927,Mercenaries,/wiki/Butcher_T._Washington_(Earth-616)
17928,Americans,/wiki/Cal_Brunder_(Earth-616)
17929,Equestrianism,/wiki/Cal_Brunder_(Earth-616)
17930,Mercenaries,/wiki/Cargo_(Earth-616)
17931,Energy Form,/wiki/Cargo_(Earth-616)
17932,Americans,/wiki/Carla_Unger_(Earth-616)
17933,Symbiotes-possessed,/wiki/Carla_Unger_(Earth-616)
17934,Americans,/wiki/Carlos_Munoz_(Earth-616)
17935,Empire State University Student,/wiki/Carlos_Munoz_(Earth-616)
17936,Americans,/wiki/Carnage_(Elsie)_(Earth-616)
17937,Symbiotes-possessed,/wiki/Carnage_(Elsie)_(Earth-616)
17938,Americans,/wiki/Carter_Trask_(Earth-616)
17939,Mercenaries,/wiki/Carter_Trask_(Earth-616)
17940,Mutates,/wiki/Clemence_Duval_(Earth-616)
17941,Empire State University Student,/wiki/Clemence_Duval_(Earth-616)
17942,Telepathic Immunity,/wiki/Crone_(Earth-616)
17943,Size Alteration,/wiki/Crone_(Earth-616)
17944,Americans,/wiki/Crow_Kessler_(Earth-616)
17945,Equestrianism,/wiki/Crow_Kessler_(Earth-616)
17946,Mercenaries,/wiki/Cutter_(Warforce)_(Earth-616)
17947,Armor Users,/wiki/Cutter_(Warforce)_(Earth-616)
17948,Americans,/wiki/Daisy_Lynch_(Earth-616)
17949,Empire State University Student,/wiki/Daisy_Lynch_(Earth-616)
17950,Mutates,/wiki/Deathcharge_(Earth-616)
17951,Mercenaries,/wiki/Deathcharge_(Earth-616)
17952,Americans,/wiki/Diane_Jenkins_(Earth-616)
17953,Empire State University Student,/wiki/Diane_Jenkins_(Earth-616)
17954,Americans,/wiki/Don_Caldwell_(Earth-616)
17955,Equestrianism,/wiki/Don_Caldwell_(Earth-616)
17956,Americans,/wiki/Don_Gardner_(Earth-616)
17957,Twins,/wiki/Don_Gardner_(Earth-616)
17958,Americans,/wiki/Donna_Gardner_(Earth-616)
17959,Twins,/wiki/Donna_Gardner_(Earth-616)
17960,Americans,/wiki/Durango_the_Killer_(Earth-616)
17961,Equestrianism,/wiki/Durango_the_Killer_(Earth-616)
17962,Americans,/wiki/Fox_(Outlaw)_(Earth-616)
17963,Equestrianism,/wiki/Fox_(Outlaw)_(Earth-616)
17964,Americans,/wiki/Grey_Gidden_(Earth-616)
17965,Equestrianism,/wiki/Grey_Gidden_(Earth-616)
17966,Americans,/wiki/Harry_Snedly_(Earth-616)
17967,Equestrianism,/wiki/Harry_Snedly_(Earth-616)
17968,Americans,/wiki/Harvey_Farber_(Earth-616)
17969,Empire State University Student,/wiki/Harvey_Farber_(Earth-616)
17970,Americans,/wiki/Hatchet_Haines_(Earth-616)
17971,Equestrianism,/wiki/Hatchet_Haines_(Earth-616)
17972,Americans,/wiki/Henry_Sturdley_(Earth-616)
17973,Mercenaries,/wiki/Henry_Sturdley_(Earth-616)
17974,Mutants (Homo superior),/wiki/Hoo_(Earth-616)
17975,Mercenaries,/wiki/Hoo_(Earth-616)
17976,Americans,/wiki/Horace_Buchman_(Earth-616)
17977,Twins,/wiki/Horace_Buchman_(Earth-616)
17978,Americans,/wiki/Howard_Medinnus_(Earth-616)
17979,Mercenaries,/wiki/Howard_Medinnus_(Earth-616)
17980,Americans,/wiki/Jack_Halsey_(Earth-616)
17981,Twins,/wiki/Jack_Halsey_(Earth-616)
17982,Americans,/wiki/James_Barney_(Earth-616)
17983,Mercenaries,/wiki/James_Barney_(Earth-616)
17984,Americans,/wiki/James_Nugent_(Earth-616)
17985,Mercenaries,/wiki/James_Nugent_(Earth-616)
17986,Mutates,/wiki/Jan_Radar_(Earth-616)
17987,Empire State University Student,/wiki/Jan_Radar_(Earth-616)
17988,Americans,/wiki/Jason_Silence_(Earth-616)
17989,Twins,/wiki/Jason_Silence_(Earth-616)
17990,Americans,/wiki/Jasper_Sandstorm_(Earth-616)
17991,Equestrianism,/wiki/Jasper_Sandstorm_(Earth-616)
17992,Americans,/wiki/Jennifer_Silence_(Earth-616)
17993,Twins,/wiki/Jennifer_Silence_(Earth-616)
17994,Americans,/wiki/John_Hobart_(Earth-616)
17995,Equestrianism,/wiki/John_Hobart_(Earth-616)
17996,Americans,/wiki/Keene_Saber_(Earth-616)
17997,Twins,/wiki/Keene_Saber_(Earth-616)
17998,Americans,/wiki/Kenneth_Hanson_(Earth-616)
17999,Mercenaries,/wiki/Kenneth_Hanson_(Earth-616)
18000,Americans,/wiki/Kevin_Burke_(Earth-616)
18001,Mercenaries,/wiki/Kevin_Burke_(Earth-616)
18002,Americans,/wiki/Kid_Clayton_(Earth-616)
18003,Equestrianism,/wiki/Kid_Clayton_(Earth-616)
18004,Mutants (Homo superior),/wiki/Kyle_(Mutant)_(Earth-616)
18005,Telepathic Immunity,/wiki/Kyle_(Mutant)_(Earth-616)
18006,Mutants (Homo superior),/wiki/Landscape_(Brett)_(Earth-616)
18007,Mercenaries,/wiki/Landscape_(Brett)_(Earth-616)
18008,Americans,/wiki/Lenny_Cebulski_(Earth-616)
18009,Twins,/wiki/Lenny_Cebulski_(Earth-616)
18010,Americans,/wiki/Lloyd_Luckett_(Earth-616)
18011,Mercenaries,/wiki/Lloyd_Luckett_(Earth-616)
18012,Americans,/wiki/Lou_Dade_(Earth-616)
18013,Equestrianism,/wiki/Lou_Dade_(Earth-616)
18014,Americans,/wiki/Loughridge_(Venom)_(Earth-616)
18015,Symbiotes-possessed,/wiki/Loughridge_(Venom)_(Earth-616)
18016,Americans,/wiki/Luther_Luckett_(Earth-616)
18017,Mercenaries,/wiki/Luther_Luckett_(Earth-616)
18018,Americans,/wiki/Mad_Dog_Murdock_(Earth-616)
18019,Equestrianism,/wiki/Mad_Dog_Murdock_(Earth-616)
18020,Americans,/wiki/Magda_Sinclair_(Earth-616)
18021,Mercenaries,/wiki/Magda_Sinclair_(Earth-616)
18022,Americans,/wiki/Major_Tyrell_(Earth-616)
18023,Equestrianism,/wiki/Major_Tyrell_(Earth-616)
18024,Mutants (Homo superior),/wiki/Markita_(Earth-616)
18025,Twins,/wiki/Markita_(Earth-616)
18026,Americans,/wiki/Mary_Carson_(Earth-616)
18027,Equestrianism,/wiki/Mary_Carson_(Earth-616)
18028,Americans,/wiki/Maynard_Murrel_(Earth-616)
18029,Equestrianism,/wiki/Maynard_Murrel_(Earth-616)
18030,Hydra (Earth-616)/Members,/wiki/Mindstorm_(Earth-616)
18031,Mercenaries,/wiki/Mindstorm_(Earth-616)
18032,Mercenaries,/wiki/Napalm_(Grip)_(Earth-616)
18033,Armor Users,/wiki/Napalm_(Grip)_(Earth-616)
18034,Americans,/wiki/Natchez_Nate_(Earth-616)
18035,Equestrianism,/wiki/Natchez_Nate_(Earth-616)
18036,Americans,/wiki/Nigel_Donlevy_(Earth-616)
18037,Symbiotes-possessed,/wiki/Nigel_Donlevy_(Earth-616)
18038,Americans,/wiki/Nolo_Contendre_(Earth-616)
18039,Mercenaries,/wiki/Nolo_Contendre_(Earth-616)
18040,Canadians,/wiki/Orrie_(Venom)_(Earth-616)
18041,Symbiotes-possessed,/wiki/Orrie_(Venom)_(Earth-616)
18042,Mercenaries,/wiki/Pania_Panapa_(Earth-616)
18043,Invisibility,/wiki/Pania_Panapa_(Earth-616)
18044,Americans,/wiki/Peter_Koestler_(Earth-616)
18045,Mercenaries,/wiki/Peter_Koestler_(Earth-616)
18046,Americans,/wiki/Peter_Prescott_(Earth-616)
18047,Equestrianism,/wiki/Peter_Prescott_(Earth-616)
18048,Americans,/wiki/Peter_Vermeer_(Earth-616)
18049,Equestrianism,/wiki/Peter_Vermeer_(Earth-616)
18050,Americans,/wiki/Phantom_Gunman_(Earth-616)
18051,Equestrianism,/wiki/Phantom_Gunman_(Earth-616)
18052,Americans,/wiki/Phantom_of_Massacre_Gulch_(Tully)_(Earth-616)
18053,Equestrianism,/wiki/Phantom_of_Massacre_Gulch_(Tully)_(Earth-616)
18054,Americans,/wiki/Phantom_Rider_(Carson)_(Earth-616)
18055,Equestrianism,/wiki/Phantom_Rider_(Carson)_(Earth-616)
18056,Americans,/wiki/Poison_Arrow_(Earth-616)
18057,Equestrianism,/wiki/Poison_Arrow_(Earth-616)
18058,Mutates,/wiki/107_(Earth-616)
18059,Americans,/wiki/107_(Earth-616)
18060,Mutates,/wiki/14_(Earth-616)
18061,Americans,/wiki/14_(Earth-616)
18062,Mutates,/wiki/99_(Earth-616)
18063,Americans,/wiki/99_(Earth-616)
18064,Gamma Ray Exposure,/wiki/A-Bomb_(Warp_World)_(Earth-616)
18065,Mutates,/wiki/A-Bomb_(Warp_World)_(Earth-616)
18066,Mutants (Homo superior),/wiki/A._Summers_(Earth-616)
18067,Americans,/wiki/A._Summers_(Earth-616)
18068,Americans,/wiki/A.J._Patton_(Earth-616)
18069,Homosexual Characters,/wiki/A.J._Patton_(Earth-616)
18070,Mutates,/wiki/Aardvark_(Earth-616)
18071,Americans,/wiki/Aardvark_(Earth-616)
18072,Jack Kirby/Creator,/wiki/Ab_Waltin_(Earth-616)
18073,Americans,/wiki/Ab_Waltin_(Earth-616)
18074,Americans,/wiki/Abra_and_Cadabra_(Earth-616)
18075,Magicians,/wiki/Abra_and_Cadabra_(Earth-616)
18076,Stan Lee/Creator,/wiki/Aces_Wilde_(Earth-616)
18077,Americans,/wiki/Aces_Wilde_(Earth-616)
18078,Mutates,/wiki/Adam_(Weapon_VI_Upgrade)_(Earth-616)
18079,Super-Soldiers,/wiki/Adam_(Weapon_VI_Upgrade)_(Earth-616)
18080,Stan Lee/Creator,/wiki/Adam_Able_(Earth-616)
18081,Steve Ditko/Creator,/wiki/Adam_Able_(Earth-616)
18082,Americans,/wiki/Adam_Austin_(Earth-616)
18083,Flight,/wiki/Adam_Austin_(Earth-616)
18084,Chris Claremont/Creator,/wiki/Adam_Rossi_(Earth-616)
18085,Americans,/wiki/Adam_Rossi_(Earth-616)
18086,Americans,/wiki/Adina_Malcolm_(Earth-616)
18087,Possession,/wiki/Adina_Malcolm_(Earth-616)
18088,Mutants (Homo superior),/wiki/Adrian_Castorp_(Earth-616)
18089,Americans,/wiki/Adrian_Castorp_(Earth-616)
18090,Chris Claremont/Creator,/wiki/Aesklos_(Earth-616)
18091,Energy Absorption,/wiki/Aesklos_(Earth-616)
18092,Mutates,/wiki/Agent_Crock_(Earth-616)
18093,Americans,/wiki/Agent_Crock_(Earth-616)
18094,Steve Ditko/Creator,/wiki/Agent_K_(Earth-616)
18095,Canadians,/wiki/Agent_K_(Earth-616)
18096,Stan Lee/Creator,/wiki/Agent_X_(Jupiterian)_(Earth-616)
18097,Jack Kirby/Creator,/wiki/Agent_X_(Jupiterian)_(Earth-616)
18098,Americans,/wiki/Al_Rocco_(Earth-616)
18099,Stan Lee/Creator,/wiki/Al_Rocco_(Earth-616)
18100,Mutants (Homo superior),/wiki/Alan_Jennings_(Earth-616)
18101,Americans,/wiki/Alan_Jennings_(Earth-616)
18102,Stan Lee/Creator,/wiki/Albert_Poole_(Scientist)_(Earth-616)
18103,Americans,/wiki/Albert_Poole_(Scientist)_(Earth-616)
18104,Vampires,/wiki/Aldes_Yancey_(Earth-616)
18105,Americans,/wiki/Aldes_Yancey_(Earth-616)
18106,Flight,/wiki/Aldes_Yancey_(Earth-616)
18107,Magicians,/wiki/Aleister_Kane_(Earth-616)
18108,Americans,/wiki/Aleister_Kane_(Earth-616)
18109,Mutants (Homo superior),/wiki/Alex_(Morlock)_(Earth-616)
18110,Americans,/wiki/Alex_(Morlock)_(Earth-616)
18111,Mutates,/wiki/Alex_Mitchell_(Earth-616)
18112,Mutants (Homo superior),/wiki/Alex_Mitchell_(Earth-616)
18113,Chris Claremont/Creator,/wiki/Alexander_Haig_(Earth-616)
18114,Americans,/wiki/Alexander_Haig_(Earth-616)
18115,Historical Figures,/wiki/Alexander_Haig_(Earth-616)
18116,Americans,/wiki/Alexander_Orlok_(Earth-616)
18117,Magicians,/wiki/Alexander_Orlok_(Earth-616)
18118,Mutates,/wiki/Alexander_Power_(Warp_World)_(Earth-616)
18119,Americans,/wiki/Alexander_Power_(Warp_World)_(Earth-616)
18120,Jack Kirby/Creator,/wiki/Alfred_Hitchcock_(Earth-616)
18121,Americans,/wiki/Alfred_Hitchcock_(Earth-616)
18122,Historical Figures,/wiki/Alfred_Hitchcock_(Earth-616)
18123,Stan Lee/Creator,/wiki/Alice_Evans_(Earth-616)
18124,Jack Kirby/Creator,/wiki/Alice_Evans_(Earth-616)
18125,Mutants (Homo superior),/wiki/Alina_(Mutant)_(Earth-616)
18126,Shapeshifters,/wiki/Alina_(Mutant)_(Earth-616)
18127,Mutants (Homo superior),/wiki/Alistair_(Earth-616)
18128,Americans,/wiki/Alistair_(Earth-616)
18129,Magicians,/wiki/All-Mother_(Midgard_Vanir_Priesthood)_(Earth-616)
18130,Astral Projection,/wiki/All-Mother_(Midgard_Vanir_Priesthood)_(Earth-616)
18131,Chris Claremont/Creator,/wiki/Allen_Walsh_(Earth-616)
18132,Americans,/wiki/Allen_Walsh_(Earth-616)
18133,Jack Kirby/Creator,/wiki/Amanda_Blake_(Earth-616)
18134,Americans,/wiki/Amanda_Blake_(Earth-616)
18135,Historical Figures,/wiki/Amanda_Blake_(Earth-616)
18136,Gamma Ray Exposure,/wiki/Amazon_(Earth-616)
18137,Mutates,/wiki/Amazon_(Earth-616)
18138,Mutants (Homo superior),/wiki/Ampere_(Children_of_Pavane)_(Earth-616)
18139,Americans,/wiki/Ampere_(Children_of_Pavane)_(Earth-616)
18140,Mutants (Homo superior),/wiki/Amy_Stringer_(Earth-616)
18141,Americans,/wiki/Amy_Stringer_(Earth-616)
18142,Jim Starlin/Creator,/wiki/Andrea_Rodgers_(Earth-616)
18143,Americans,/wiki/Andrea_Rodgers_(Earth-616)
18144,Americans,/wiki/Andrea_Timly_(Earth-616)
18145,Magicians,/wiki/Andrea_Timly_(Earth-616)
18146,Americans,/wiki/Andrew_(Paperboy)_(Earth-616)
18147,Homosexual Characters,/wiki/Andrew_(Paperboy)_(Earth-616)
18148,Jack Kirby/Creator,/wiki/Andrew_Burns_(Earth-616)
18149,Americans,/wiki/Andrew_Burns_(Earth-616)
18150,Androids,/wiki/Android_X-4_(Earth-616)
18151,Stan Lee/Creator,/wiki/Android_X-4_(Earth-616)
18152,Magicians,/wiki/Andvari_(Earth-616)
18153,Shapeshifters,/wiki/Andvari_(Earth-616)
18154,Mutants (Homo superior),/wiki/Andy_Gardner_(Earth-616)
18155,Americans,/wiki/Andy_Gardner_(Earth-616)
18156,Americans,/wiki/Richard_Blaine_(Earth-616)
18157,Mercenaries,/wiki/Richard_Blaine_(Earth-616)
18158,Stan Lee/Creator,/wiki/Andy_Morgan_(Earth-616)
18159,Americans,/wiki/Andy_Morgan_(Earth-616)
18160,Vampires,/wiki/Angie_Rodgers_(Earth-616)
18161,Formerly Deceased,/wiki/Angie_Rodgers_(Earth-616)
18162,Jim Starlin/Creator,/wiki/Anne_Baxter_(Earth-616)
18163,Americans,/wiki/Anne_Baxter_(Earth-616)
18164,Stan Lee/Creator,/wiki/Anne_Benson_(Earth-616)
18165,Americans,/wiki/Anne_Benson_(Earth-616)
18166,Jack Kirby/Creator,/wiki/Anne_Bronson_(Earth-616)
18167,Americans,/wiki/Anne_Bronson_(Earth-616)
18168,Stan Lee/Creator,/wiki/Anne_Burke_(Earth-616)
18169,Jack Kirby/Creator,/wiki/Anne_Burke_(Earth-616)
18170,Mutants (Homo superior),/wiki/Anne_Moore_(Earth-616)
18171,Americans,/wiki/Anne_Moore_(Earth-616)
18172,Mutants (Homo superior),/wiki/Anthony_Miller_(Earth-616)
18173,Americans,/wiki/Anthony_Miller_(Earth-616)
18174,Jack Kirby/Creator,/wiki/Anthony_Scarlatti_(Earth-616)
18175,Americans,/wiki/Anthony_Scarlatti_(Earth-616)
18176,Mutants (Homo superior),/wiki/Anthony_Sloan_(Earth-616)
18177,Americans,/wiki/Anthony_Sloan_(Earth-616)
18178,Stan Lee/Creator,/wiki/Anton_Axel_(Earth-616)
18179,Steve Ditko/Creator,/wiki/Anton_Axel_(Earth-616)
18180,Hydra (Earth-616)/Members,/wiki/Antwoin_Molare_(Earth-616)
18181,Americans,/wiki/Antwoin_Molare_(Earth-616)
18182,Mutates,/wiki/Arlo_Samuelson_(Earth-616)
18183,Americans,/wiki/Arlo_Samuelson_(Earth-616)
18184,Mutants (Homo superior),/wiki/Arlo_Summers_(Earth-616)
18185,Energy Form,/wiki/Arlo_Summers_(Earth-616)
18186,Mutates,/wiki/Armored_Spider-Man_(Zabo%27s_Mutates)_(Earth-616)
18187,Americans,/wiki/Armored_Spider-Man_(Zabo%27s_Mutates)_(Earth-616)
18188,Americans,/wiki/Arnold_Blackfeather_(Earth-616)
18189,Magicians,/wiki/Arnold_Blackfeather_(Earth-616)
18190,Stan Lee/Creator,/wiki/Arnold_Gravitt_(Earth-616)
18191,Americans,/wiki/Arnold_Gravitt_(Earth-616)
18192,Stan Lee/Creator,/wiki/Artificial_Being_(Earth-616)
18193,Jack Kirby/Creator,/wiki/Artificial_Being_(Earth-616)
18194,Mutants (Homo superior),/wiki/Asher_Cross_(Earth-616)
18195,Americans,/wiki/Asher_Cross_(Earth-616)
18196,Americans,/wiki/Asher_O%27Brien_(Earth-616)
18197,Armor Users,/wiki/Asher_O%27Brien_(Earth-616)
18198,Stan Lee/Creator,/wiki/Ashley_Hunt_(Earth-616)
18199,Jack Kirby/Creator,/wiki/Ashley_Hunt_(Earth-616)
18200,Magicians,/wiki/Atyah_(Earth-616)
18201,Flight,/wiki/Atyah_(Earth-616)
18202,Stan Lee/Creator,/wiki/Aunt_Edith_(Earth-616)
18203,Americans,/wiki/Aunt_Edith_(Earth-616)
18204,Stan Lee/Creator,/wiki/Aunt_May_(Earth-616)
18205,Steve Ditko/Creator,/wiki/Aunt_May_(Earth-616)
18206,Americans,/wiki/Ava_Cochrane_(Warp_World)_(Earth-616)
18207,Armor Users,/wiki/Ava_Cochrane_(Warp_World)_(Earth-616)
18208,Mutates,/wiki/Avian_(Alpha_Prime)_(Earth-616)
18209,Flight,/wiki/Avian_(Alpha_Prime)_(Earth-616)
18210,Americans,/wiki/Awanata_Blackfeather_(Earth-616)
18211,Magicians,/wiki/Awanata_Blackfeather_(Earth-616)
18212,Stan Lee/Creator,/wiki/Ba-Korr_(Earth-616)
18213,Steve Ditko/Creator,/wiki/Ba-Korr_(Earth-616)
18214,Stan Lee/Creator,/wiki/Baby_Face_Barker_(Earth-616)
18215,Americans,/wiki/Baby_Face_Barker_(Earth-616)
18216,Americans,/wiki/Baker_(Guardsman)_(Earth-616)
18217,Armor Users,/wiki/Baker_(Guardsman)_(Earth-616)
18218,Americans,/wiki/Balthar_(Earth-616)
18219,Magicians,/wiki/Balthar_(Earth-616)
18220,Mutants (Homo superior),/wiki/Barb_(Spikes)_(Earth-616)
18221,Chris Claremont/Creator,/wiki/Barb_(Spikes)_(Earth-616)
18222,Jack Kirby/Creator,/wiki/Barbara_Burns_(Earth-616)
18223,Americans,/wiki/Barbara_Burns_(Earth-616)
18224,Chris Claremont/Creator,/wiki/Barbara_Kaxton_(Earth-616)
18225,Americans,/wiki/Barbara_Kaxton_(Earth-616)
18226,Americans,/wiki/Bardello_(Earth-616)
18227,Magicians,/wiki/Bardello_(Earth-616)
18228,Chris Claremont/Creator,/wiki/Barnaby_Stone_(Earth-616)
18229,Americans,/wiki/Barnaby_Stone_(Earth-616)
18230,Jack Kirby/Creator,/wiki/Barnaby_Wade_(Earth-616)
18231,Americans,/wiki/Barnaby_Wade_(Earth-616)
18232,Jack Kirby/Creator,/wiki/Barney_Bailey_(Earth-616)
18233,Americans,/wiki/Barney_Bailey_(Earth-616)
18234,Jim Starlin/Creator,/wiki/Barry_Starr_(Earth-616)
18235,Americans,/wiki/Barry_Starr_(Earth-616)
18236,Steve Ditko/Creator,/wiki/Barry_Witherspoon_(Earth-616)
18237,Americans,/wiki/Barry_Witherspoon_(Earth-616)
18238,Mutants (Homo superior),/wiki/Bartholomew_Grice_(Earth-616)
18239,Americans,/wiki/Bartholomew_Grice_(Earth-616)
18240,Androids,/wiki/Batch-13_(Earth-616)
18241,Shapeshifters,/wiki/Batch-13_(Earth-616)
18242,Gamma Ray Exposure,/wiki/Behemoth_(Earth-616)
18243,Mutates,/wiki/Behemoth_(Earth-616)
18244,Stan Lee/Creator,/wiki/Ben_Bragg_(Earth-616)
18245,Jack Kirby/Creator,/wiki/Ben_Bragg_(Earth-616)
